items,labels
某 企业 从 改革 分配制度 入手 推进 企业 改革 打破 平均主义 和 吃大锅饭 现象 极大 地 调动 了 职工 的 积极性 激发 了 企业 的 活力 这一 事实 说明 [ ] 企业 改革 必须 从 分配制度 改革 入手 合理 的 分配 方式 有利于 提高效率 效率 提高 就是 资源 的 节约 和 社会 财富 的 增加 人们 总是 追求 以 最少 的 投入 取得 最大 的 成果,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求
同学 们 当 你 进入 中考 网上 阅卷 考场 时 如果 感到 紧张 老师 建议 你 反复 提醒 自己 沉住气 别 紧张 认真 审题 会考 好 的 那么 这种 控制情绪 的 方法 是 自我 激励 自我暗示 心理 换位 情绪 升华,高中 政治 公民道德与伦理常识 公民的道德生活
• 海南 卷 【 公民道德 与 伦理 常识 】 阅读 材料 完成 下列 问题 金 兴安 幼年 时 父母 双双 离世 靠 吃 百家饭 活 下来 他 心怀 感恩 努力 进取 历经 艰辛 最终 成为 一名 资深 编辑 知名 作家 为 改变 家乡 文化 生活 落后 的 面貌 报答 乡亲们 的 关爱 金 兴安 退休 后 克服 种种 困难 自费 创办 农家 书屋 为 落后 的 偏远 乡村 送 去 知识 的 甘霖 农家 书屋 成 了 当地 农户 的 技校 师生 的 图书馆 民众 的 精神 文化 生活 乐园 年 月 金 兴安 荣登 中国 好人 榜 运用 公民道德 建设 的 知识 说明 道德 对金 兴安 成功 人生 的 意义,高中 政治 公民道德与伦理常识 公民道德建设的内容与要求 发展中国特色社会主义文化
国家 工商行政 管理 总局 宣布 经过 清查 发现 作为 亨氏 公司 的 原料 供货商 广州 田洋 食品 有限公司 生产 的 名为 辣椒红 一号 的 苏丹红 一号 食品 原料 国家 工商总局 依法查处 苏丹红 一号 体现 了 国家 宏观调控 的   行政 手段  法律手段   经济 手段  文化 手段 ,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求 劳动就业与守法经营
阅读 材料 回答 问题 在 社会 生活 中 不论是 国家 的 政治 活动 和 经济 文化 建设 还是 人民 群众 的 生活 都 离不开 国家 财政 的 支撑 某校 高 一班 同学 围绕 国家 财政 这个 话题 开展 了 主题 探究 活动 请 你 一起 参与 情境 一有 同学 从 网络 上 了解 到 年 全国 财政收入 亿元 比 去年同期 增加 亿元 增长 财政收入 的 增长 是 经济 平稳 较 快 增长 企业 效益 较 好 等 因素 的 综合 反映 我国 财政收入 的 主要 来源 有 哪些 分 情境 二 与 年 相比 财政 新增 的 项目 有 生活 无着 人员 社会 救助 基本 公共卫生 服务 公共 文化 场馆 开放 农村 文化 建设 专项 补助 等 提高 标准 的 项目 有 农村 低保 重度 残疾人 生活 救助 新农 合 城镇居民 医疗保险 等 扩充 整合 的 项目 有 城乡 养老 服务体系 建设 村庄 建设 与 环境 整治 按 现有 政策 继续 实施 的 项目 有 城市 低收入 家庭 与 公 租房 保障 城乡居民 养老保险 义务教育 经费 保障 家庭 经济 困难 学生 资助 等等 个 项目 预计 财政投入 将 超过 亿元 与 今年 计划 相比 投入 增幅 在 左右 上述 材料 反映 了 财政 在 社会 经济 生活 中 哪些方面 的 作用 分,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求
材料 一下 图为 现代 社会 中 存在 的 两种 不同 的 收入 分配 结构 示意图 两幅 图所 代表 的 社会 财富 总量 相等 图一 被 称为 金字塔 型 收入 分配 结构图 二 被 称为 橄榄型 收入 分配 结构 材料 二 按照 国际 通行 标准 基尼系数 在 ． ． 之间 属于 比较 平均 ． ． 之间 为 差距 合理 ． ． 之间 为 差距 过大 ． 以上 为 差距 悬殊 目前 我国 的 基尼系数 已达 ． 以上 据统计 我国 城镇居民 中 ％ 的 最低 收入 家庭 的 财产 总额 仅 占 城镇居民 财产 总额 的 ． ％ 而 ％ 的 富裕 家庭 所 占 财产 总额 比重 高 达 ％ 材料 三前 几年 民工 的 平均收入 只有 元 而且 拖欠 克扣 现象 严重 劳动 时间 长 没有 节假日 任意 加班 更 别说 按规定 得到 加班费 有 的 发达 地区 在 年 的 发展 中 财富 和 资本 收入 成倍增加 但 民工 的 工资水平 基本 不变 扣除 物价 因素 后 还 呈 降低 趋势 哪 种 收入 分配 结构 更 合理 试 加以分析 比较 运用 经济 生活 知识 就 如何 建立 合理 的 收入 分配 结构 提出 合理化 建议,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求
改革开放 以来 全国 城镇居民 基尼系数 的 变化 注 基尼系数 Ginioefficient 是 意大利 经济学家 基尼 提出 的 反映 一个 国家 贫富差距 状况 的 数据 基尼系数 若 低于 ． 表示 收入 绝对 平均 ． ． 表示 比较 平均 ． ． 表示 相对 合理 ． ． 表示 收入 差距 较大 ． 以上 表示 收入 差距 悬殊 国际 上 通常 把 ． 作为 收入 分配 差距 的 警戒线 认为 超过 这 条 警戒线 就 容易 产生 社会 动荡 上述 图表 反映 了 我国 经济 发展 中 存在 什么 问题 ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ 请 运用 个人收入 分配 的 有关 知识 说明 如何 解决 以上 问题 ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求
年月日 全国人大常委会 表决 通过 了 关于 修改 个人所得税法 的 决定 根据 决定 个 税 起征点 将 从 现行 的 元 提高 到 元 适用 超额 累进税 率 税率 为 至 这 一 调整 的 积极 影响 主要 是 [ ] 兼顾 各方 利益 构建 和谐社会 减轻 纳税 负担 扩大 民间 投资规模 完善 法律法规 建设 法治 国家 调整 货币政策 实现 又 好 又 快 发展,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求
近年来 深圳 人 逐渐 成 了 到 香港 采购 的 主力军 就 连 油盐酱醋 这样 的 日常 生活用品 也 有人 到 香港 去 买 据调查 显示 的 受访者 表示 到 香港 采购 的 最 主要 原因 是 香港 产品质量 好 假冒伪劣 少 当前 为 营造 安全 放心 的 食品市场 需要 [ ] 整顿 市场秩序 强化 政府 在 资源配置 中 的 基础性 作用 强化 市场主体 的 安全意识 加快 建立 信用 监督 和 失信 惩戒 制度 法律 道德 的 规范 和 引领,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求 劳动就业与守法经营
染色 馒头 漂白 蘑菇 的 出现 说明 市场调节 具有 自发性 盲目性 滞后性 周期性,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求 劳动就业与守法经营
由于 面临 着 物价上涨 压力 较大 自年 以来 中国人民银行 连续 三次 上调 金融机构 人民币 存贷款 基准利率 这 表明 我国 经济 发展 所处 高 增长 高 通胀 的 态势 国家 财政 具有 促进 国民经济 平稳 运行 的 作用 我国 实行 稳健 货币政策 稳 物价 保 民生 我国 以 经济 手段 为辅 加强 国家 宏观调控 力度,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求 劳动就业与守法经营
江苏省 人力资源 和 社会保障 厅 向 社会 宣布 从 年月日 起 上调 最低工资 标准 这一 举措 说明 政府 [ ] 建立 了 按劳分配 为 主体 的 分配制度 提高 劳动报酬 在 初次 分配 中 的 比重 提高 居民收入 在 国民收入 中 的 比重 努力实现 社会 收入 分配 的 公平,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求
年 国家 继续 稳定 和 完善 农村 基本 经营 制度 加强 土地 承包经营 流转 管理 和 服务 健全 流转 市场 在 依法 自愿 有偿 的 基础 上 发展 多种形式 的 适度 规模经营 这种 做法 有利于 发挥 集体经济 的 主导作用 能够 克服 个体经济 力量 单薄 的 特点 目的 是 使 农村 集体经济 得到 更好 的 发展 说明 集体经济 是 公有制 经济 的 重要 组成部分,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求 劳动就业与守法经营
随着 网络 深入 人们 的 生活 传统 的 购物 方式 也 悄悄 发生变化 上网 购物 逐渐 成为 一些 时尚 年轻人 的 消费 习惯 网上 购物 方便快捷 但 也 存在 侵害 消费者 权益 的 问题 要 妥善解决 当前 网购 中 存在 的 这 一 问题 需要 [ ] 国家 严格 规范 网上交易 秩序 厂家 生产 价廉物美 的 商品 商家 遵守 诚实 守信 的 交易 原则 消费者 提高 依法 维权 的 意识,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求 劳动就业与守法经营
• 海南 【 公民道德 与 伦理 常识 】 阅读 材料 完成 下列 问题 某 著名 大学 根据 科学技术 整体化 发展 对 创新 人才 的 要求 着眼于 培养 学生 的 创新 精神 改变 以前 本科毕业 设计 一人 一题 一个 导师 的 个体 培养 模式 实行 团队 合作 培养 模式 按照 这 一新 的 培养 模式 不同 专业 的 应届 毕业生 组成 若干个 研究 小组 以 小组 为 单位 开展 工程项目 的 设计 分析 样机 制作 等 工作 集体 完成 一篇 项目 总结报告 并 进行 论文答辩 结合 材料 和 科技 伦理 的 有关 知识 说明 该校 创新 人才培养 模式 对于 培养 学生 科学 精神 的 作用,高中 政治 公民道德与伦理常识 面对科技进步的伦理冲突
材料 一年 我国 收入 分配 增长 状况 材料 二 我国 国民收入 分配 中 存在 的 一些 问题 已经 引起 党和政府 的 高度重视 胡锦涛 总书记 把 加快调整 国民收入 结构 列入 加快 转变 经济 发展 方式 八点 意见 中 的 第一条 十二五 规划 建议 中 进一步 提出 努力实现 居民收入 增长 和 经济 发展 同步 劳动报酬 增长 和 劳动生产率 提高 同步 材料 一 的 图表 中 反映 了 哪些 经济 信息 结合 材料 谈谈 国家 应 如何 解决 当前 我国 国民收入 分配 中 存在 的 问题,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求
年月日 福建省 物价局 省 经贸委 省 环保 厅 等 部门 联合 出台 规定 对 落后 产能 企业 实行 差别 电价 落后 产能 生产 用电 电价 在 正常 电价 基础 上 加价 这 体现 了 国家 限制 电力工业 的 发展 贯彻 和 落实 科学 发展观 国家 运用 行政 手段 促进 经济 又 好 又 快 发展 国家 自觉 运用 市场机制 调节 经济 发展 国家 发挥 宏观调控 在 资源配置 中 的 基础性 作用,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求 劳动就业与守法经营
近几年来 我国 利用 国债资金 集中力量 建设 了 一批 重大 基础设施 项目 如西气 电东 送 三河 三湖 流域 水污染 治理 五纵 七 横 的 国道 干线 为 国民经济 的 发展 创造 了 良好 的 环境 这 表明 积极 的 财政政策 有利于 国家 的 经济 发展 有利于 社会 资源 的 合理配置 有利于 人民 生活 水平 的 提高 有利于 我国 西部 经济 的 发展,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求 劳动就业与守法经营
近年 不遇 的 严重 伏旱 使 辽宁 各地 普遍 受灾 截至 年月日 辽宁 全省 投入 各级 抗旱 资金 亿元 其中 省政府 决定 新增 万元 抗旱 资金 出动 抗旱 人员 万人 开动 机电井 万眼 投入 机动 抗旱 设备 万台 套 累计 浇灌 面积 万亩 临时 解决 了 万人 万头 大牲畜 饮水困难 问题 材料 主要 反映 出 市场经济 具有 自身 的 弱点 会 造成 经济 的 波动 社会主义 市场经济 以 共同富裕 为 根本 目标 社会主义 市场经济 坚持 公有制 的 主体 地位 社会主义 市场经济 能够 发挥 集中力量 办 大事 的 优势,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求 劳动就业与守法经营
为了 进一步 增强 征信 管理条例 立法 工作 的 透明度 提高 该 条例 的 立法 质量 国务院 法制 办公室 年月日 全文 公布 征信 管理条例 征求意见 稿 中国 首次 明确 负面 信用 记录 最长 保留 年 关于 信用 缺失 的 主要 原因 下列 观点 正确 的 是 政府 没有 承担 起 信用 建设 的 管理 责任 没有 健全 的 信用 体系 的 约束 三角债 太 多 假冒伪劣 商品 的 存在,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求 劳动就业与守法经营
材料 一 材料 二党 的 十七届 五中全会 通过 的 中共中央 关于 制定 国民经济 和 社会 发展 第十二个 五年 规划 的 建议 提出 努力实现 居民收入 增长 和 经济 发展 同步 劳动报酬 增长 和 劳动生产率 提高 同步 两个 同步 的 重要 提法 意味着 在 建设 富强 国家 的 同时 也 着力 使 百姓 拥有 更 多 财富 分享 发展 成果 这 成为 未来 五年 我国 经济社会 发展 的 一个 重要 方向 简述 材料 一 反映 的 经济 问题 及 可能 导致 的 后果 结合 材料 请 运用 经济 生活 有关 知识 就力 使 百姓 拥有 更 多 财富 分享 发展 成果 提 四条 建议,高中 政治 公民道德与伦理常识 社会主义市场经济的伦理要求
