items,labels
历史 人物传记 乾隆皇帝 的 十张 面孔 中 记述 了 这样 一个 小 故事 弘瞻 是 乾隆帝 最小 的 弟弟 有 一天 到 皇太后 宫中 请安 在 皇太后 座 旁 膝席 跪坐 该处 正好 是 皇帝 平日 跪坐 之地 结果 弘瞻 被 革去 亲王 降 为 贝勒 解除 一切 官职 永远 停用 岁 抑郁 而终 这 则 故事 反映 的 本质 是 宫廷 内部 的 森严 等级 封建 皇权 的 至高无上 乾隆皇帝 的 冷酷无情 宫廷 斗争 的 血腥 残酷,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 秦始皇 皇帝制度
有 学者 认为 宋元 以后 中华文明 开始 呈现出 复杂 的 二元 性一是 商品经济 发展 所 带来 的 文化 世俗化 倾向 二是 理学 和 文化 专制 强化 以后 表现 出 的 高雅 文化 倾向 以下 最 符合 该 学者 观点 的 是 汉赋 和 唐诗 话本 和 小说 元曲 和 傩戏 风俗画 和 文人画,高中 历史 古代史 汉字与书法艺术 报刊业走向繁荣 文艺的春天 商业的发展 伤寒杂病论和本草纲目 宋明理学 宋词和元曲
礼记 大 传人 道 亲亲 也 亲 亲故 尊祖 尊祖 故敬宗敬宗故 收族 收族 故 宗庙 严 宗庙 严故 重 社稷 这 段 文字 主要 是 为了 论证 下列 哪一 制度 存在 的 合理性 分封制 宗 法制 嫡长子 继承 制 一夫一妻制,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
钱穆 先生 认为 从 秦汉 三公九卿 制到 隋唐 三省 六部 制 的 演变 反映 了 中国 古代 政治文明 的 进步 皇帝 从 后台 走到 了 前台 从 制度 变革 层面 看 这里 的 进步 是 指 进一步 加强 了 中央集权 权力 中枢 决策 规范化 中央 机构 行政效率 提高 社会阶层 流动性 增强,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 秦始皇 皇帝制度
钱穆 在 中国 历史 政治 得失 中 指出 汉 宰相 是 采用 领袖 制 的 而 唐代 宰相 则 采用 委员制 唐代 宰相 的 委员制 指 宰相 一人之下 万人之上 相 权分立 制衡 削弱 了 相权 行政权 实现 了 真正 的 三权分立,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
清 雍正年间 军机处 设在 皇宫 内 与 皇帝 日常生活 办公地 毗邻 如此 安排 的 主要 目的 是 军机处 官员 能 更好 地 照顾 皇帝 的 生活 起居 在 军机处 办理 要务 易于 保密 军机处 官员 便于 皇帝 宣召 受 外界 干扰 少 办事效率 较 高,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
秦朝 中央 官制 中 具有 掌丞 天子 助理 万机 职能 的 是 太尉 廷尉 丞相 御使 大夫,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 秦始皇 皇帝制度
反映 我国 君主专制 制度 发展趋势 的 排列 正确 的 是 参知政事 的 设置 丞相 制度 的 废除 军机处 的 设立 三省 六部 制 的 创立,高中 历史 古代史 明清君主专制制度的加强 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 秦始皇 皇帝制度
观察 下表 按照 西周 宗 法制 的 规定 有 资格 继承 王位 的 是 三哥 四哥 大哥 二哥,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
据 农政 全书 记载 在 明代 今北土 之 吉贝 木棉 贱 而 布贵 南方 反 是 吉贝 则 泛舟 而鬻卖 诸南布 则 泛舟 而 鬻 诸北 这 表明 当时 北方 经济 发展 超过 南方 南方 是 商帮 活动 的 主要 区域 区域 差异 推动 长途 贸易 水运 是 南北 商贸 的 唯一 途径 根据 所学 可知 宋代 以后 经济 重心 南移 南方 农业 比 北方 发达 故项 错误 材料 中 没有 体现 出商 帮 的 活动 区域 故项 排除 项 说法 错误 错 在 唯一 途径 所以 答案 是,高中 历史 古代史 商业的发展 报刊业走向繁荣
有 学者 指出 秦朝 虽然 短命 而亡 但 在 中国 历史 上 留下 了 深刻 而 持久 的 印记 深刻 而 持久 的 印记 主要 指其 消灭 六 国 制度 创新 修筑 长城 严刑峻法,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 秦始皇 皇帝制度
先秦 时期 周成王 桐叶 封弟 汉末 农民 义军 立 一个 刘姓 放牛娃 为君 说 他 是 刘邦 后裔 五代 时 沙陀 人 李克用 本 与 唐朝 李姓 宗室 无 任何 血缘关系 但 当 他 建国 时 也 自号 为 唐以 表明 其 是 承 唐朝 的 正统 古代 政治 活动 中 的 这类 现象 表明 君主 获 天意 认可 才能 凝聚 民心 君权 宗法 内涵 有 重要 意义 古代 民众 对明君 治国 的 期盼 儒家 学说 影响 古代 政治 选项 的 说法 过于 绝对化 并且 也 不 科学 不 符合 题意 排除 材料 并 不 涉及 明君 治国 方面 的 信息 选项 不 符合 题意 排除 材料 反映 的 是 宗法观念 影响 古代 政治 而 非 儒家 学说 影响 古代 政治 选项 不 符合 题意 排除 所以 答案 是,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
历史 发展 证明 提高 官员 文化素质 有助于 提高 政府 管理水平 和 执政 能力 下列 我国 古代 的 选官 制度 中 能 体现 这一 认识 的 是 世 官制 察举 制 九品中正 制 科举制,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
公元 年 东汉 的 班超 曾 派 人 出使 欧洲 强国 大秦 东汉 和 大 秦都 创造 了 辉煌 的 文化 属于 它们 的 文化 成就 分别 是 活字印刷术 神曲 九章算术 罗马法 蔡伦 改进 的 造纸术 日心说 春秋繁露 理想国,高中 历史 古代史 伤寒杂病论和本草纲目 罗马法的发展与完善 宋词和元曲
无论是 先秦 的 领主 封建制 时期 还是 秦 以后 到 清 的 中央集权 时期 古代 王朝 国家 都 具有 家族 私有 性该 观点 强调 中国 古代 政治 制度 的 特点 是 王权 与 神权 结合 家 天下 观念 根深蒂固 君权 受制于 族权 分封制 与 宗 法制 互为表里 根据 材料 中 古代 王朝 国家 都 具有 家族 私有 性 说明 了 家 天下 观念 在 各个 时期 都 存在 先秦 以后 的 朝代 并 不能 体现 分封制 和 宗 法制 的 结合 故项 错误 题干 并未 提到 族权 与 君主 权力 的 关系 故项 错误 所以 答案 是,高中 历史 古代史 重农抑商政策 郡县制 古代中国政治制度的特点 夏商两代的政治制度 中央官制三公九卿制 秦始皇 皇帝制度
选官 是 政治 活动 中 重要 的 一环 下列 对 古代 中国 官员 选拔 的 叙述 正确 的 是 汉武帝 选拔 身份 低微 的 士人 组成 外朝以 牵制 内朝 九品中正 制是 世 官制 的 一种 强化 了 中央 的 权力 科举制 促进 了 社会阶层 的 流动 政治 公平性 加强 明朝 内阁 是 中央级 行政 机构 但 始终 无法 定 地位,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
唐宋 以后 的 文化 中 既有 野俗 而 生动 的 市民 文化 又 有 精致 细腻 的 士大夫 文化 下列 作品 着重 反映 市民 文化 的 是 玄秘 塔碑 四书 集注 清明上河图 江城 送别 图 玄秘 塔碑 是 柳公权 的 楷书 作品 四书 集注 是 朱熹 哲学思想 的 重要 代表作 也 是 中国 宋明理学 的 权威性 著作 江城 送别 图是 明代 山水画 的 代表作 三项 体现 的 都 不是 市民 文化 故 排除 所以 答案 是,高中 历史 古代史 伤寒杂病论和本草纲目 汉字与书法艺术 宋词和元曲
中国 古代 加强 皇权 的 措施 中常 以 内侍 贵戚 监督 和 逐渐 代替 重臣 以 近臣 演变 为 重臣 以 辅佐 皇帝 办事 的 部门 发展 为 正式 的 国家机关 以下 机构 体现 这种 方式 的 是 中书 门下 内阁 军机处 中 朝 内阁 军机处 中朝 中书 门下 内阁 尚书 台 内阁 议政 王 大臣 会议,高中 历史 古代史 明清君主专制制度的加强 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 秦始皇 皇帝制度
宋人 陈深 评论 某 书法作品 说 此帖 纵笔 豪放 一泻千里 时出 遒劲 杂以 流丽 或 如 篆 籀 或 若 镌刻 其妙 解处 殆出 天造 岂非 当公注 思为 文而于 字画 无意 于 工而反 极其 工邪 该 作品 是 李斯 会稽 刻石 柳公权 玄秘 塔碑 颜真卿 祭 侄 文稿 赵孟頫 洛神赋 李斯 会稽 刻石 属于 篆书 故 错误 柳公权 玄秘 塔碑 属于 楷书 故 错误 赵孟頫 洛神赋 虽然 也 属于 行书 但 其 特点 是 结构 端正 行中带 楷楷 中 带行 不 符合 题意 故 错误 所以 答案 是,高中 历史 古代史 伤寒杂病论和本草纲目 汉字与书法艺术 宋词和元曲
清代 学者 赵翼 提到 宋 开国 时设 官分职 尚有 定数 其后 荐 辟 之 广恩荫 之滥 杂流 之 猥 祠禄 之 多 日增月益 遂 至 不可 纪极 而 明清 时则 可 通过 捐纳 即 向 政府 交纳 钱粮 获得 做官 资格 以上 现象 最能体现 出 冗官 现象 在 古代 长期存在 科举制 不断 受到 现实 冲击 中央 失去 选官 用人权 从 宋朝 官僚政治 开始 衰落,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
隋书 地理 志 记载 汉高祖 矫 秦皇 之 失策 封建 王侯 并 跨州 连 邑 有 逾 古典 而 郡县 之制 无 改于 秦汉 初 封建 王侯 的 主要 目的 是 吸取 秦亡 的 教训 打击 官僚政治 强化 君主专制 加强 对 地方 的 控制,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 秦始皇 皇帝制度
明史 载 明景帝 要易储 恐廷议 时 群臣 反对 事前 赠阁 臣 陈循 等 人百金 又 派 太监 恫吓 这一 材料 说明 内阁 权力 制约 皇权 专制 皇权 不断加强 专制 统治 日益 腐败 中央集权 受到 削弱,高中 历史 古代史 明清君主专制制度的加强 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
学者 柏杨 在 中国 人 史纲 中 写道 本世纪 十四 末年 朱元璋 平均 每日 要 亲自 批阅 一百五十 件 奏章 裁决 四百 件 案件 这 从 本质 上 反映 了 君主专制 的 空前 加强 朱元璋 勤于 政务 封建社会 走向 没落 丞相 怠政 无能,高中 历史 古代史 明清君主专制制度的加强 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
秦灭 六国后 嬴政 自称 赖 宗庙 之灵 进而 又 采用 邹衍 五德 之运 的 学说 利用 天 人 感应 论 以为 周得 火德 秦代 周从 所 不胜 为 水德 这 反映 出 礼乐 制度 被 进一步 强化 利用 皇帝 拥有 至高无上 的 权威 全体 官僚 都 是 皇帝 的 臣仆 神权 被 皇权 进一步 利用,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 秦始皇 皇帝制度
贞观 元年 唐太宗 曾 对 王圭 说 国家 本置 中书 ． 门下 以相 检察 中书 诏 敕 或 有 差失 则 门下 当行 驳正 人心 所见 互有 不同 比 来 近来 护己 之 短 遂 成 冤隙 ． 或 苟避 私冤 知非 不正 顺一人 之 颜情 为兆民之深 患此 乃亡 国之政 也 房 太宗 认为 三省 六部 制 提高 了 行政效率 中书省 门下省 不该 互相 牵制 制度 实行 的 效果 与 初衷 不符 三省 六部 制能 抑制 宰相 权力,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
中国 古代 有 一位 大臣 向 皇帝 进言 臣闻 殷 ． 周之王 千 馀 岁 封 子弟 功臣 自为 枝辅 今 陛下 有 海内 而 子弟 为 匹夫 卒 有 田常 ． 六卿 之臣 无辅 拂 何以 相救 哉 事 不 归 古而能 长久 者 非所闻 也 此 大臣 的 主张 主张 分封制 主张 郡县制 反对 中央集权 主张 中央集权,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
清代 冯桂芬 在 复 宗法 议中 说 宗法 者 佐 国家 养民 教民 之 原本 也 该 观点 认为 宗 法制 与 分封制 互为表里 弘扬 了 传统 文化 提高 了 国民素质 有利于 社会 管理,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
中国 古代 大多数 封建王朝 执行 并 发展 重 农抑商 政策 的 根本 目的 是 保护 农业 生产 和 小农经济 保证 赋税 的 征收 和 力役 的 征派 确保 社会 稳定 有序 巩固 封建统治 秩序 所以 答案 是,高中 历史 古代史 明清君主专制制度的加强 重农抑商政策 郡县制 古代中国政治制度的特点 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 秦始皇 皇帝制度
宋代 时中书 门下 的 长官 称同 中书 门下 平章 事 职务 相当于 宰相 当时 中书 门下 属于 枢密院 长官 驻地 三司 的 行政 衙门 宰相 的 办公 机构 独立 的 监察 机构,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 选官用官制度的变化 中央官制三公九卿制 皇帝制度
一位 西方 学者 说 中国 人 的 姓 总是 位于 个人 的 名字 之前 而 不 像 西方 那样 位于 个人 的 名字 之后 中国 人 强调 姓 而 忽视 名所 反映 的 实质 是 分封制 影响 深远 个人 意识 淡漠 宗法观念 浓厚 封建思想 根深蒂固,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
董仲舒 以 春秋 中 的 事例 补充 汉代 法律 长孙 无忌用 经义 解释 法律 编成 唐律疏 议 后来 被 唐高宗 赋予 同等 的 法律效力 这一 变化 表明 独尊 儒术 已成 定势 仁政 思想 等同于 法律 文官 阶层 主导 立法 儒学 理念 渐趋 法制化,高中 历史 古代史 董仲舒的罢黜百家独尊儒术 从无为到有为 文艺的春天 孔子和早期儒学 宋明理学
据 左传 昭公 二十五年 载 春秋时期 的 诸侯 鲁昭公 应用 六 佾 周天子 可用 八 佾 六十四 人 的 大型 舞 乐队 季氏 只能 用 四 佾 却 偏要 用 八 佾 孔子 评论 道 八 佾 舞于庭 是可忍 也 孰不可忍 也 这 表明 季氏 与 周王 无 血缘关系 孔子 的 地位 受到冲击 鲁昭公 僭 越 了 天子 礼制 诸侯 争霸 破坏 礼乐 制,高中 历史 古代史 重农抑商政策 郡县制 夏商两代的政治制度 中央官制三公九卿制 皇帝制度
