items,labels
下图 是 三座 城市 的 主要 区位 因素 与 之 相符 的 一组 城市 名称 是 甲 巴西利亚 乙 武汉 丙 大同 甲 郑州 乙 重庆 丙 北京 甲 巴黎 乙 北京 丙 上海 甲 拉萨 乙 上海 丙 武汉,高中 地理 人口与城市 城市的区位因素
位于 热带地区 首都 在 高原 上 的 国家 是 印度 缅甸 印度尼西亚 埃及 巴西 墨西哥 智利 阿根廷,高中 地理 人口与城市 城市的区位因素
读 下图 年间 北京市 制造业 企业 分布 变化 的 特点 是 主要 集聚 在 远郊 市中心 比重 显著 增加 远郊 企业 数量 快速 减少 从 市中心 向 近郊 扩散,高中 地理 人口与城市 工业区位因素 城市的空间结构及其形成原因
下图 为 某 城市 某 区域 日均 公交 客运量 统计图 该 区域 最 可能 是 游览区 工业区 商业区 居住区,高中 地理 人口与城市 城市的空间结构及其形成原因
世纪 年代 以来 造成 西亚 外籍 劳工 增多 的 主要 原因 是 这里 人口 稀少 石油 经济 发展 地处 交通要道 农业 经济 发展,高中 地理 人口与城市 人口迁移与人口流动
下图 为 年 年 北京市 常住人口 增长量 变化 示意图 读图 回答 下列 各题 上 图 所示 年份 中 北京市 常住人口 总量 最多 的 是 年 年 年 年 近两年 北京市 人口 自然 增长量 的 变化 带来 的 影响 主要 有 教育 投入 降低 老龄化 进程 减缓 劳动力 数量 减少 人口 出现 负增长,高中 地理 人口与城市 人口增长与人口问题
如图 上海 人口 的 出生率 比 北京 的 高 而 自然 增长率 却 比 北京 的 低 其 原因 是 上海 经济 发达 人口老龄化 严重 文化 水平 高 自然 条件 优越,高中 地理 人口与城市 人口增长与人口问题
三峡水利枢纽工程 建设 引起 的 移民 多为 短期 流动人口 是 国家 有 计划 有 组织 安排 的 以 人口 自发 迁移 为主 对 迁入地 的 建设 发展 不利,高中 地理 人口与城市 人口迁移与人口流动
我国 第五次 人口普查 表明 近年来 城市 人口 增长 很快 下列 原因 分析 正确 的 是 城市 人口 自然 增长 和 机械 增长 都 快 城市 人口 自然 增长 趋缓 机械 增长 加快 城市 人口 自然 增长 加快 机械 增长 趋缓 主要 是 受 国际 移民 的 影响,高中 地理 人口与城市 城市化的过程和特点
人口 自然 增长率 最高 时 人口 自然 增长 最快 人口数量 达到 顶峰 ． ． 判断 对错,高中 地理 人口与城市 人口增长与人口问题
第六次 全国 人口普查 数据 显示 深圳市 总人口 性别比 为 即 有 个 女性 人口 就 有 个 男性 人口 人口 性别结构 已经 从 年 的 男 少女 多 演变 成年 的 男多 女少 性别比 十年 上升 个 百分点 其 原因 主要 是 计划生育 政策 的 调整 生育 观念 的 转变 产业结构 的 调整 和 升级 社会保障 制度 的 完善,高中 地理 人口与城市 人口迁移与人口流动 人口性别构成年龄构成图的判断
读图 结合 国情 推断 当时 我国 人口迁移 的 方向 和 年龄 构成 是 城市 迁往 农村 农村 迁往 城市 人口稠密 地区 迁往 人口 稀疏 地区 人口 稀疏 地区 迁往 人口稠密 地区 ⑤ 主要 迁出 人口 是 中青年 ⑥ 主要 迁出 人口 是 老年人 ⑥ ⑤ ⑤ ⑥,高中 地理 人口与城市 人口迁移与人口流动
人口迁移 对 环境 的 影响 往往 表现 为 在 迁入地 缓解 了 当地 的 人 地 矛盾 在 迁出 地 有利于 加强 当地 与 外界 的 各种 联系 在 迁出 地 促进 当地 经济 的 发展 同时 产生 一定 环境 问题 在 迁出 地 对 环境 造成 巨大 的 压力,高中 地理 人口与城市 人口迁移与人口流动
读 下面 模拟 人口迁移 示意图 属于 国际 人口迁移 的 有 ⑤,高中 地理 人口与城市 人口迁移与人口流动
不同 的 地面 状况 有 不同 的 反射率 根据 这个 原理 可以 利用 遥感 的 工作 有 判断 人口 分布 判断 水体 污染 寻找 失踪 人士 为 商业 网点 选址,高中 地理 区域可持续发展 遥感RS在资源普查环境和灾害监测中的应用 区域可持续发展
读年 广东省 三个 区域 国内 生产总值 增长率 变化 图图 中 信息 反映 年 珠江三角洲 国内 生产总值 比年 少年 珠江三角洲 国内 生产总值 增长率 的 变化 在 三个 区域 中 最大 年 北部 山区 国内 生产总值 增长率 始终 高于 东西 两翼 年 东西 两翼 国内 生产总值 增长率 最小 的 是 年,高中 地理 区域可持续发展 区域工业化和城市化的推进过程产生的问题及解决措施
下图 为 某国 工业化 城市化 进程 示意图 关于 该国 工业化 城市化 进程 特点 的 叙述 正确 的 是 城市化 与 工业化 呈 同步增长 趋势 该国 城市化 进程 与 工业化 水平 不相适应 该国 属 发展中国家 阶段 Ⅲ 该国 经济 增长 主要 依靠 第三产业,高中 地理 区域可持续发展 区域工业化和城市化的推进过程产生的问题及解决措施
读 北非 五国 绿色工程 示意图 影响 图中 绿色工程 分布 的 主要 因素 是 热量 水分 地形 洋流,高中 地理 区域可持续发展 荒漠化的防治 西亚和北非撒哈拉以南非洲 区域可持续发展
流域 的 自然 背景 决定 河流 的 利用 方式 和 流域 的 开发 方向,高中 地理 区域可持续发展 流域开发的地理条件内容综合治理措施
由 广东 倡议 成立 的 泛珠三角 经济 合作 区 包括 了 珠江流域 的 省区 及其 周围 地区 其中 有 水系 与 珠江 相通 的 省区 是 粤 闽 赣 黔 滇桂桂 赣 粤 滇 黔川 赣 粤 湘桂 滇黔琼 闽桂 滇 粤 黔,高中 地理 区域可持续发展 区域工业化和城市化的推进过程产生的问题及解决措施
关于 田纳西河 流域 的 土地利用 的 叙述 正确 的 是 TV 在 田纳西河 流域 开发 过程 中 调整 农林牧 结构 积极 扩大 耕地面积 TV 在 田纳西河 流域 积极 开垦 草原 来 扩大 耕地面积 TV 在 田纳西河 流域 缩小 林草 比重 积极 建设 自然保护区 TV 在 田纳西河 实行 退耕还林 退耕 还牧 有效 地 控制 了 水土流失,高中 地理 区域可持续发展 流域开发的地理条件内容综合治理措施
下列 说法 正确 的 是 田纳西河 是 密西西比河 上 流程 最长 流量 最大 的 支流 田纳西河 流域 地形 全为 平原 田纳西河 流域 虽然 降水 少 但 河流 落差 大 所以 水能 资源 丰富 流域 内有 丰富 的 煤炭 铅锌 等 矿产,高中 地理 区域可持续发展 流域开发的地理条件内容综合治理措施
田纳西河 流域 成为 美国 最大 的 电力供应 基地 的 原因 是 水力资源 极为 丰富 煤炭资源 极为 丰富 铀矿 资源 极为 丰富 流域 内 水电 火电 核电 的 大规模 开发,高中 地理 区域可持续发展 流域开发的地理条件内容综合治理措施
随着 我国 南方 地区 部分 江河 水库 主要 功能 的 退化 大坝 将 被 拆除 当 河流 生态系统 稳定 之后 与 拆坝 前 相比 将会 出现 的 变化 有 坝址 上游 枯水期 平均 水位 上升 坝址 上游 汛期 出现 的 季节 提前 坝址 下游 径流量 年际 变化 减少 坝址 下游 汛期 洪峰流量 增大,高中 地理 区域可持续发展 流域开发的地理条件内容综合治理措施
三峡工程 对 库区 产生 的 环境 问题 有 耕地 被淹 文物古迹 被淹 缓和 气温 日年 变化 泥沙 淤积 加重,高中 地理 区域可持续发展 流域开发的地理条件内容综合治理措施
下表为 我国 四川 江西 内蒙古 上海 四个 省级 行政区 人口 ． 耕地 统计资料 关于 四个 省区 从 年 耕地面积 减少 的 最 主要 原因 对应 正确 的 是 省级 行政区 字母 人口 万人 耕地面积 km ― 年 减少 耕地面积 km ― 年 耕地 减少 类型 所 占 比重 建设 占用 灾毁 生态 退耕 农业 结构调整 ． ． ． ． ． ． ． ． ． ． ． ． ． ． ． ． 省区 退耕 还 草 大力发展 畜牧业 省区 农业 结构调整 生态 退耕 省区 退耕还林 扩大 森林 种植 面积 省区 城市化 发展 建设 占地 多,高中 地理 区域可持续发展 区域工业化和城市化的推进过程产生的问题及解决措施
年月日时 某 国际航空公司 一架 从 印度尼西亚 飞往 新加坡 的 客机 失联 搜救 工作 随即 展开 下图 示意 飞机 飞行 路线 及 搜索 区域 读图 完成 下题 在 图示 洋面 搜索 该 失联 客机 碎片 主要 采用 的 地理 信息技术 是 遥感 全球定位系统 数字地球 地理信息系统,高中 地理 区域可持续发展 遥感RS在资源普查环境和灾害监测中的应用 区域可持续发展
欧洲 西部 有 许多 由 河流 和 运河 构成 的 内河航运 网 据此 完成 题 欧洲 西部 河流 发展 航运 的 条件 优越 从 自然 因素 考虑 是因为 欧洲 西部 经济 发达 地形 平坦 水能 丰富 降水 丰富,高中 地理 区域可持续发展 流域开发的地理条件内容综合治理措施
改革开放 后 苏南地区 的 工业化 和 城市化 与 乡镇企业 的 发展 有着 密切 的 关系,高中 地理 区域可持续发展 区域工业化和城市化的推进过程产生的问题及解决措施
珠江三角洲 与 长江三角洲 和 京津唐 等 地区 相比 对 外资 吸引力 正在 下降 其 原因 是 国家 对 长江三角洲地区 和 京津唐 地区 实行 了 更 优惠 的 政策 受 地区 产业 基础 和 市场 腹地 等 条件 限制 长江三角洲地区 和 京津唐 地区 劳动力 资源 更为 丰富 廉价 长江三角洲地区 和 京津唐 地区 水资源 矿产资源 比 珠江三角洲 地区 更 丰富,高中 地理 区域可持续发展 区域工业化和城市化的推进过程产生的问题及解决措施
田纳西河 干流 上 的 水库 开始 放水 的 时间 是 每年 的 月 日 每年 的 月 日 每年 的 圣诞节 每年 的 元旦,高中 地理 区域可持续发展 流域开发的地理条件内容综合治理措施
下列 关于 地理环境 对 其它 生产 活动 影响 的 叙述 不 正确 的 是 长江三角洲 的 轻工业 发展 依托 于 当地 发达 的 农业 基础 长江三角洲 发展 重工业 依托 于 当地 丰富 的 矿产资源 松嫩平原 发展 重化工业 依托 于 当地 丰富 的 石油资源 和 周围 地区 的 煤铁 等 资源 长江三角洲 商业贸易 发达 依托 于 优势 的 地理位置,高中 地理 区域可持续发展 流域开发的地理条件内容综合治理措施
下列 关于 田纳西河 流域 的 叙述 正确 的 是 田纳西河 水 主要 靠 冰雪 融水 补给 田纳西河 流域 是 美国 新 的 棉花 带 田纳西河 水系 全线 可 通航 并 通过 密西西比河 及其 支流 可 通往 全国 全部 地区 流域 内 丰富 的 矿产资源 成为 影响 流域 综合 开发 的 重要 因素,高中 地理 区域可持续发展 流域开发的地理条件内容综合治理措施
我国 的 香港 澳门 台湾 在 经济 发展 上 的 共同 特点 是 都 以 博彩业 为主 都 以 出口 加工工业 为主 都 以 钢铁 机械 等 重工业 为主 都 以 农业 和 农产品 加工业 为主,高中 地理 区域可持续发展 区域工业化和城市化的推进过程产生的问题及解决措施
惠州 剑潭 水利枢纽 已 顺利 地 拦截 东江 并 发挥 着 效益 这一 水利工程 对 环境 的 影响 可能 有 明显 减少 河流 的 年 径流量 显著 增加 河流 泥沙 的 下泄 量 降低 坝址 上游 两岸 的 地下水位 稳定 坝址 下游 河流 径流 季节 变化,高中 地理 区域可持续发展 流域开发的地理条件内容综合治理措施
联合国 世界气象组织 WMO 称 北冰洋 海冰年 消融 面积 比 美国 还 大 下图 监测 北冰洋 海冰 面积 变化 速度 的 地理 信息技术 是 GPSGISRSGPRS,高中 地理 区域可持续发展 遥感RS在资源普查环境和灾害监测中的应用 区域可持续发展
联合 湖 位于 美国 西雅图市 世纪 中叶 以前 湖岸 森林 绵延 景色 优美 年 运河 修成 联合 湖 与 海湾 相通 此后 湖岸 成为 了 工业 发展 重地 世纪 初 在 湖北 岸 岬角 建立 了 西雅图 煤气厂 年 因 天然气 的 全面推广 该 煤气厂 停产 后 当地政府 收购 该厂 区 改造 与 保留 了 部分 工业 遗迹 并 不断 修复 周边 生态 建成 了 一个 环境优美 的 都市 景观 公园 成为 成功 利用 工业 遗迹 的 范例 下 为 联合 湖 位置 示意图 及 煤气厂 公园 景观 鸟瞰图 完成 下列 各题 世纪 年代 联合 湖 湖岸 成为 工业 发展 重地 的 原因 是 自然环境 优美 水运 条件 改善 能源 资源 丰富 土地 价格低廉 推测 西雅图 煤气厂 公园 生态 修复 中 最 难以 治理 的 是 大气 与 矿渣 污染 生物 种类 单一 土壤 与 地下水 体 污染 地表 植被 农药 残留 西雅图 煤气厂 的 废弃 工业用地 重塑 其 体现 的 意义 是 追求 人 与 环境 和谐 共处 追求 土地 价值 最大 利用 追求 历史 遗迹 最佳 保护 追求 生态环境 自我 修复,高中 地理 区域可持续发展 区域工业化和城市化的推进过程产生的问题及解决措施
